,Speaker,Utterance,Unified
5,B,"Uh, usually either black or red.","B|Uh, usually either black or red."
6,M,"Uhhh, uh, what color?","M|Uhhh, uh, what color?"
7,B,"And electric windows, and power locks","B|And electric windows, and power locks"
8,M,You can also get the rear brake removed.,M|You can also get the rear brake removed.
9,B,"Now,","B|Now,"
10,M,And what?,M|And what?
11,B,"Well, not so much that as it is, I've had so many times when, uh, uh, you know, I'll have a friend next to me or I see somebody, uh, guy broken down on the side of the road and try to lean over and roll down the window.","B|Well, not so much that as it is, I've had so many times when, uh, uh, you know, I'll have a friend next to me or I see somebody, uh, guy broken down on the side of the road and try to lean over and roll down the window."
12,M,I've had that happen.,M|I've had that happen.
13,B,"It is just a real pain, or, you know, if I'm driving along and there's somebody next to me and, uh, somebody that I know and you try to talk to them it's real difficult to drive, reach over, and try to roll down the window.","B|It is just a real pain, or, you know, if I'm driving along and there's somebody next to me and, uh, somebody that I know and you try to talk to them it's real difficult to drive, reach over, and try to roll down the window."
14,M,That's,M|That's
15,B,"And, uh, so, power locks, power windows are just, just things that, uh, just really help a lot","B|And, uh, so, power locks, power windows are just, just things that, uh, just really help a lot"
16,M,"Uu do it's just, do, do it","M|Uu do it's just, do, do it"
17,B,What about you?,B|What about you?
18,M,"Uhhhhh, uh","M|Uhhhhh, uh"
19,B,Oh.,B|Oh.
20,M,You don't have to be. I don't like power locks.,M|You don't have to be. I don't like power locks.
21,B,Sure.,B|Sure.
22,M,Do you?,M|Do you?
23,B,Have you ever had a car with an air bag?,B|Have you ever had a car with an air bag?
24,M,"I don't, I just want an Airbag","M|I don't, I just want an Airbag"
25,B,No.,B|No.
26,M,Have we ever had an airbag?,M|Have we ever had an airbag?
27,B,"Well, it, it sure seems to save lives and","B|Well, it, it sure seems to save lives and"
28,M,That's a good idea.,M|That's a good idea.
29,B,"uh, yeah. I, actually, I like the anti-lock brakes.","B|uh, yeah. I, actually, I like the anti-lock brakes."
30,M,"I, actually, I like that.","M|I, actually, I like that."
31,B,"And I have never had a chance to, I have been in cars that have had them, but I've never tromped on the brakes to see, uh, you know, on ice or water just to see if they didn't lock up.","B|And I have never had a chance to, I have been in cars that have had them, but I've never tromped on the brakes to see, uh, you know, on ice or water just to see if they didn't lock up."
32,M,"I have never, never, done that.","M|I have never, never, done that."
33,B,"But, uh, you think you'd buy, uh, an American car or a European or Japanese?","B|But, uh, you think you'd buy, uh, an American car or a European or Japanese?"
34,M,"Well, uh, uh","M|Well, uh, uh"
35,B,What was that?,B|What was that?
36,M,,M|
37,B,"Huh, stick shift, huh?","B|Huh, stick shift, huh?"
38,M,I,M|I
39,B,"Did it have, what, a three speed or a four speed?","B|Did it have, what, a three speed or a four speed?"
40,M,"No, it's a Lancer.","M|No, it's a Lancer."
41,B,Wow.,B|Wow.
42,M,We were on the way to a military base.,M|We were on the way to a military base.
43,B,"Well, actually, I much prefer a stick shift and, what, I'm, I'm curious. I, I know why I love a stick shift. Why why did you want one?","B|Well, actually, I much prefer a stick shift and, what, I'm, I'm curious. I, I know why I love a stick shift. Why why did you want one?"
44,M,"It, it, it.","M|It, it, it."
45,B,Uh-huh.,B|Uh-huh.
46,M,"I think the question is, why?","M|I think the question is, why?"
47,B,It's hard to find stick shift cars anymore.,B|It's hard to find stick shift cars anymore.
48,M,No. No it's not.,M|No. No it's not.
49,B,"Huh, yeah.","B|Huh, yeah."
50,M,"Yeah, it's pretty easy to find a stick shift car in America.","M|Yeah, it's pretty easy to find a stick shift car in America."
51,B,"No, I mean most of the sports cars are stick shift.","B|No, I mean most of the sports cars are stick shift."
52,M,There's a difference between stick shift and stick mode.,M|There's a difference between stick shift and stick mode.
53,B,Huh.,B|Huh.
54,M,It's a stick shift car.,M|It's a stick shift car.
55,B,Huh.,B|Huh.
56,M,Most sports cars have stickshift.,M|Most sports cars have stickshift.
57,B,"Uh, I guess I, I grew up on it and it's fun. It's, it's an enjoyable part of driving. I do feel like I have, uh, more control over the car","B|Uh, I guess I, I grew up on it and it's fun. It's, it's an enjoyable part of driving. I do feel like I have, uh, more control over the car"
58,M,Why do you feel like you have more control of the car than you do?,M|Why do you feel like you have more control of the car than you do?
59,B,"and it, it, to me, it gives me more, a lot more control in snow and ice and slick conditions.","B|and it, it, to me, it gives me more, a lot more control in snow and ice and slick conditions."
60,M,"Uh, I'm sorry?","M|Uh, I'm sorry?"
61,B,"Uh, it, it does, uh, I don't know, it, it's really more fun than anything else. As long as you're not stuck in heavy traffic, it's fun","B|Uh, it, it does, uh, I don't know, it, it's really more fun than anything else. As long as you're not stuck in heavy traffic, it's fun"
62,M,"I, uh, I,","M|I, uh, I,"
63,B,"Yeah, yeah","B|Yeah, yeah"
64,M,"Right, yeah","M|Right, yeah"
65,B,"Yeah, uh, of course, I like gadgets and, and, uh, fun things, on the cars, which are all the things, course, the","B|Yeah, uh, of course, I like gadgets and, and, uh, fun things, on the cars, which are all the things, course, the"
