Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	to the end	137	1	2	f	136,137	[[136, 137]]
2	0	3	down past the	31	1	1	f	30,31	[[30, 31]]
4	0	2	to the	137	9	6	f	136,137,144,145	[[136, 137], [144, 145]]
2	0	2	of the	15	3	2	f	12,15	[[12, 15]]
4	0	2	the concealed	71	33	1	f	66,71,94,99	[[66, 71], [94, 99]]
3	1	2	past the	31	5	1	f	30,31,35	[[30, 31, 35]]
2	0	2	underneath it	61	5	1	f	56,61	[[56, 61]]
2	0	2	washed stones	145	5	2	f	140,145	[[140, 145]]
2	0	2	do you	73	1	1	f	72,73	[[72, 73]]
3	1	2	the boat	87	5	2	f	82,86,87	[[82, 86, 87]]
2	0	2	bypass the	85	1	1	f	84,85	[[84, 85]]
2	0	2	got one	95	5	1	f	90,95	[[90, 95]]
25	5	1	the	15	133	3	f	12,15,24,27,30,31,35,66,68,71,80,82,84,85,86,87,94,99,130,135,136,137,142,144,145	[[12, 15], [24, 27], [30, 31, 35], [66, 68, 71], [68, 71], [80, 82, 84, 85], [82, 84, 85, 86, 87], [84, 85, 86, 87], [86, 87], [94, 99], [130, 135], [136, 137], [142, 144, 145], [144, 145]]
9	1	1	to	71	79	2	f	66,71,82,86,87,136,137,144,145	[[66, 71], [82, 86, 87], [86, 87], [136, 137], [144, 145]]
4	2	1	and	33	5	1	f	32,33,35,37	[[32, 33, 35, 37]]
6	2	1	down	31	35	2	f	30,31,33,62,63,65	[[30, 31, 33], [62, 63, 65]]
2	0	1	of	15	3	2	f	12,15	[[12, 15]]
6	2	1	underneath	61	43	4	f	56,58,60,61,94,99	[[56, 58, 60, 61], [58, 60, 61], [60, 61], [94, 99]]
4	0	1	yeah	85	45	1	f	80,85,122,125	[[80, 85], [122, 125]]
4	0	1	concealed	71	33	1	f	66,71,94,99	[[66, 71], [94, 99]]
2	0	1	it	61	5	2	f	56,61	[[56, 61]]
2	0	1	there	157	5	1	f	152,157	[[152, 157]]
2	0	1	cottage	35	5	4	f	30,35	[[30, 35]]
2	0	1	got	95	5	1	f	90,95	[[90, 95]]
2	0	1	i've	145	5	1	f	140,145	[[140, 145]]
2	0	1	one	95	5	2	f	90,95	[[90, 95]]
2	0	1	through	15	1	1	f	14,15	[[14, 15]]
