Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	2	right okay	115	5	1	f	110,115	[[110, 115]]
2	0	2	of the	65	5	1	f	60,65	[[60, 65]]
2	0	2	the pine	43	5	2	f	38,43	[[38, 43]]
2	0	2	going straight	51	1	1	f	50,51	[[50, 51]]
2	0	2	under the	13	1	1	f	12,13	[[12, 13]]
2	0	2	down past	83	1	1	f	82,83	[[82, 83]]
2	0	2	the start	23	1	1	f	22,23	[[22, 23]]
18	2	1	the	11	107	1	f	6,11,12,13,22,23,25,28,33,38,43,60,65,82,83,108,111,113	[[6, 11], [12, 13], [22, 23, 25], [28, 33], [38, 43], [60, 65], [82, 83], [108, 111, 113]]
7	1	1	down	27	77	1	f	22,27,82,83,94,98,99	[[22, 27], [82, 83], [94, 98, 99]]
4	0	1	of	33	37	2	f	28,33,60,65	[[28, 33], [60, 65]]
2	0	1	i	17	5	2	f	12,17	[[12, 17]]
2	0	1	no	105	1	3	f	104,105	[[104, 105]]
2	0	1	so	9	3	1	f	6,9	[[6, 9]]
2	0	1	up	49	3	2	f	46,49	[[46, 49]]
2	0	1	where	105	5	2	f	100,105	[[100, 105]]
