Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	2	of the	63	3	2	f	60,63	[[60, 63]]
4	0	2	at the	57	57	4	f	56,57,112,113	[[56, 57], [112, 113]]
5	1	2	straight up	59	45	1	f	58,59,98,99,103	[[58, 59], [98, 99, 103]]
2	0	2	banana tree	5	1	1	f	4,5	[[4, 5]]
2	0	2	on the	11	1	1	f	10,11	[[10, 11]]
2	0	2	the rope	59	3	3	f	56,59	[[56, 59]]
2	0	2	cross over	29	1	1	f	28,29	[[28, 29]]
2	0	2	have a	97	1	2	f	96,97	[[96, 97]]
2	0	2	level with	93	1	1	f	92,93	[[92, 93]]
2	0	2	on this	13	1	1	f	12,13	[[12, 13]]
2	0	2	the camp	3	1	1	f	2,3	[[2, 3]]
31	9	1	the	3	127	1	f	2,3,10,11,12,16,17,28,30,33,34,35,37,56,57,59,60,63,65,72,73,77,100,103,105,110,112,113,115,128,129	[[2, 3], [10, 11], [12, 16, 17], [16, 17], [28, 30, 33], [30, 33, 34, 35], [34, 35, 37], [56, 57, 59], [60, 63, 65], [72, 73, 77], [100, 103, 105], [110, 112, 113, 115], [112, 113, 115], [128, 129]]
12	2	1	and	7	111	1	f	6,7,28,29,30,33,35,84,87,89,112,117	[[6, 7], [28, 29, 30, 33], [30, 33, 35], [84, 87, 89], [112, 117]]
6	0	1	of	17	51	4	f	12,17,34,37,60,63	[[12, 17], [34, 37], [60, 63]]
11	3	1	yeah	59	41	1	f	54,59,60,61,80,82,85,88,90,93,95	[[54, 59], [60, 61], [80, 82, 85], [82, 85], [88, 90, 93], [90, 93, 95]]
17	5	1	up	15	91	1	f	12,15,30,35,58,59,60,61,63,84,87,89,94,96,98,99,103	[[12, 15], [30, 35], [58, 59, 60, 61, 63], [60, 61, 63], [84, 87, 89], [94, 96, 98, 99], [96, 98, 99], [98, 99, 103]]
8	0	1	okay	25	107	2	f	20,25,74,79,98,101,122,127	[[20, 25], [74, 79], [98, 101], [122, 127]]
4	0	1	so	11	5	1	f	10,11,12,15	[[10, 11, 12, 15], [12, 15]]
4	0	1	about	87	33	3	f	84,87,112,117	[[84, 87], [112, 117]]
4	0	1	a	15	87	2	f	10,15,96,97	[[10, 15], [96, 97]]
2	0	1	down	125	1	2	f	124,125	[[124, 125]]
5	1	1	now	65	17	3	f	60,65,72,73,77	[[60, 65], [72, 73, 77]]
4	0	1	at	57	57	4	f	56,57,112,113	[[56, 57], [112, 113]]
2	0	1	that	11	1	1	f	10,11	[[10, 11]]
2	0	1	do	97	5	5	f	92,97	[[92, 97]]
4	0	1	on	11	3	1	f	10,11,12,13	[[10, 11, 12, 13]]
4	0	1	steps	47	71	1	f	44,47,114,115	[[44, 47], [114, 115]]
2	0	1	camp	3	1	1	f	2,3	[[2, 3]]
2	0	1	have	97	1	3	f	96,97	[[96, 97]]
2	0	1	as	11	1	1	f	10,11	[[10, 11]]
