Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	by the abandoned	147	1	4	f	146,147	[[146, 147]]
2	0	3	right i think	143	3	1	f	140,143	[[140, 143]]
2	0	2	of the	33	3	1	f	30,33	[[30, 33]]
2	0	2	by the	147	1	5	f	146,147	[[146, 147]]
2	0	2	the bottom	37	3	2	f	34,37	[[34, 37]]
2	0	2	to go	75	5	1	f	70,75	[[70, 75]]
3	1	2	back down	171	5	3	f	166,170,171	[[166, 170, 171]]
2	0	2	right i	143	3	2	f	140,143	[[140, 143]]
2	0	2	a forest	65	3	1	f	62,65	[[62, 65]]
2	0	2	at the	79	3	1	f	76,79	[[76, 79]]
2	0	2	i think	143	3	2	f	140,143	[[140, 143]]
2	0	2	coming back	171	1	1	f	170,171	[[170, 171]]
2	0	2	down south	9	1	1	f	8,9	[[8, 9]]
2	0	2	have any	183	1	1	f	182,183	[[182, 183]]
12	4	1	i	119	93	2	f	118,119,120,122,123,138,140,143,145,206,208,211	[[118, 119, 120, 122, 123], [120, 122, 123], [122, 123], [138, 140, 143], [140, 143, 145], [206, 208, 211]]
4	0	1	aye	77	75	8	f	76,77,150,151	[[76, 77], [150, 151]]
2	0	1	i've	89	1	3	f	88,89	[[88, 89]]
4	2	1	going	9	5	1	f	8,9,11,13	[[8, 9, 11, 13]]
2	0	1	by	147	1	6	f	146,147	[[146, 147]]
2	0	1	don't	95	1	2	f	94,95	[[94, 95]]
3	1	1	back	171	5	4	f	166,170,171	[[166, 170, 171]]
3	1	1	forest	63	3	1	f	62,63,65	[[62, 63, 65]]
2	0	1	there's	89	1	2	f	88,89	[[88, 89]]
2	0	1	see	211	5	1	f	206,211	[[206, 211]]
2	0	1	this	129	1	1	f	128,129	[[128, 129]]
2	0	1	mill	45	3	1	f	42,45	[[42, 45]]
2	0	1	one	89	3	1	f	86,89	[[86, 89]]
2	0	1	only	89	1	1	f	88,89	[[88, 89]]
