Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	2	and then	3	3	1	f	0,3	[[0, 3]]
2	0	2	end of	7	1	1	f	6,7	[[6, 7]]
2	0	2	so i'm	47	3	1	f	44,47	[[44, 47]]
2	0	2	above them	45	1	1	f	44,45	[[44, 45]]
2	0	2	going above	45	1	1	f	44,45	[[44, 45]]
2	0	2	up above	85	1	1	f	84,85	[[84, 85]]
21	5	1	the	5	97	1	f	2,5,6,7,11,40,41,43,45,54,57,59,66,67,74,76,79,80,85,98,99	[[2, 5, 6, 7], [6, 7, 11], [40, 41, 43, 45], [54, 57, 59], [66, 67], [74, 76, 79], [76, 79], [80, 85], [98, 99]]
22	6	1	right	29	79	1	f	26,29,31,44,46,48,49,62,63,65,67,82,83,86,89,90,92,95,96,97,100,105	[[26, 29, 31], [44, 46, 48, 49], [46, 48, 49], [48, 49], [62, 63, 65, 67], [82, 83], [86, 89], [90, 92, 95], [92, 95, 96, 97], [96, 97], [100, 105]]
2	0	1	and	3	3	1	f	0,3	[[0, 3]]
4	0	1	then	3	27	1	f	0,3,24,27	[[0, 3], [24, 27]]
2	0	1	down	3	3	1	f	0,3	[[0, 3]]
2	0	1	i'm	47	3	2	f	44,47	[[44, 47]]
5	1	1	them	45	9	1	f	44,45,48,50,53	[[44, 45], [48, 50, 53]]
2	0	1	in	17	5	1	f	12,17	[[12, 17]]
2	0	1	it	85	1	2	f	84,85	[[84, 85]]
2	0	1	so	47	3	1	f	44,47	[[44, 47]]
