ID	Num. utterances	Num. tokens	Expression Lexicon Size (ELS)	Expression Variety (EV)	Expression Repetition (ER)	Voc. Overlap	ENTR	L	LMAX
2064_txt-base_human-speaker_A_B_tsv	112.0	1848.0	206.0	0.11147186147186147	0.525974025974026	0.3008356545961003	1.5025191798640363	1.626491646778043	5.0
2072_txt-base_human-speaker_A_B_tsv	90.0	1394.0	181.0	0.12984218077474893	0.5229555236728838	0.2893081761006289	1.6363742548057938	1.7352445193929174	5.0
2107_txt-base_human-speaker_A_B_tsv	178.0	2392.0	298.0	0.1245819397993311	0.5259197324414716	0.32510288065843623	1.4339529726686493	1.5764304013663535	5.0
2120_txt-base_human-speaker_A_B_tsv	19.0	281.0	25.0	0.08896797153024912	0.1708185053380783	0.168141592920354	1.186823234052762	1.4285714285714286	4.0
2149_txt-base_human-speaker_A_B_tsv	130.0	2428.0	305.0	0.12561779242174628	0.5275947281713345	0.3357142857142857	1.7373071382894532	1.7927272727272727	6.0
2157_txt-base_human-speaker_A_B_tsv	87.0	2180.0	273.0	0.12522935779816513	0.5266055045871559	0.3511627906976744	1.5832103821491206	1.6757369614512472	7.0
2187_txt-base_human-speaker_A_B_tsv	115.0	2416.0	222.0	0.09188741721854304	0.478476821192053	0.24672489082969432	1.424552946489486	1.5905349794238683	5.0
2220_txt-base_human-speaker_A_B_tsv	124.0	2334.0	279.0	0.11953727506426735	0.5248500428449014	0.3130434782608696	1.4889326671271244	1.637864077669903	5.0
2231_txt-base_human-speaker_A_B_tsv	101.0	1760.0	190.0	0.10795454545454546	0.47897727272727275	0.3136729222520107	1.397180310679518	1.5423956931359355	6.0
2247_txt-base_human-speaker_A_B_tsv	62.0	1092.0	119.0	0.10897435897435898	0.38553113553113555	0.19941348973607037	1.4188854844652121	1.5544303797468355	4.0
2263_txt-base_human-speaker_A_B_tsv	111.0	1374.0	165.0	0.12008733624454149	0.43377001455604075	0.31475409836065577	1.3046834463518235	1.4666666666666666	4.0
2264_txt-base_human-speaker_A_B_tsv	63.0	1271.0	181.0	0.14240755310778913	0.4783634933123525	0.33220338983050846	1.5664757129653182	1.6576576576576576	5.0
2279_txt-base_human-speaker_A_B_tsv	141.0	2380.0	239.0	0.1004201680672269	0.5117647058823529	0.29539951573849876	1.5206564267496279	1.6296296296296295	5.0
2287_txt-base_human-speaker_A_B_tsv	102.0	1843.0	210.0	0.11394465545306566	0.5621269669017905	0.3058510638297872	1.5345082548699962	1.6490384615384615	5.0
2296_txt-base_human-speaker_A_B_tsv	50.0	936.0	127.0	0.13568376068376067	0.4497863247863248	0.29454545454545455	1.4515340118717017	1.631720430107527	7.0
2314_txt-base_human-speaker_A_B_tsv	84.0	1548.0	185.0	0.11950904392764858	0.4786821705426357	0.30140845070422534	1.3843168973238096	1.5414847161572052	5.0
2349_txt-base_human-speaker_A_B_tsv	91.0	1425.0	194.0	0.13614035087719298	0.4631578947368421	0.32517482517482516	1.787381317909946	1.8557046979865772	5.0
2353_txt-base_human-speaker_A_B_tsv	124.0	2193.0	240.0	0.1094391244870041	0.4952120383036936	0.27586206896551724	1.6123623640253795	1.6952479338842976	6.0
2427_txt-base_human-speaker_A_B_tsv	257.0	3283.0	421.0	0.12823636917453549	0.5565031982942431	0.3327272727272727	1.658331398913657	1.7539135879774577	6.0
2471_txt-base_human-speaker_A_B_tsv	52.0	1192.0	140.0	0.1174496644295302	0.46476510067114096	0.25163398692810457	1.5794925973821183	1.6773504273504274	5.0
2483_txt-base_human-speaker_A_B_tsv	76.0	2428.0	278.0	0.11449752883031301	0.514003294892916	0.308300395256917	1.476724536468784	1.5803996194100856	5.0
2525_txt-base_human-speaker_A_B_tsv	128.0	2541.0	292.0	0.11491538764266036	0.5301062573789846	0.2803921568627451	1.5743302610961953	1.6926444833625218	7.0
2528_txt-base_human-speaker_A_B_tsv	109.0	2366.0	260.0	0.10989010989010989	0.4894336432797971	0.30484988452655887	1.6011654673717444	1.7250786988457503	5.0
2533_txt-base_human-speaker_A_B_tsv	133.0	2787.0	316.0	0.11338356655902404	0.5489773950484392	0.2807017543859649	1.4663599857693423	1.5900621118012421	7.0
2537_txt-base_human-speaker_A_B_tsv	80.0	2016.0	233.0	0.11557539682539683	0.5372023809523809	0.2765432098765432	1.7466808310066568	1.7985781990521328	7.0
2547_txt-base_human-speaker_A_B_tsv	120.0	1963.0	219.0	0.11156393275598574	0.4773306164034641	0.2871046228710462	1.5946513677990888	1.6838235294117647	5.0
2552_txt-base_human-speaker_A_B_tsv	120.0	2334.0	298.0	0.12767780634104542	0.5137103684661525	0.315668202764977	1.591503268291261	1.7077067669172932	5.0
2585_txt-base_human-speaker_A_B_tsv	120.0	2393.0	272.0	0.11366485582950271	0.4851650647722524	0.27634194831013914	1.462994475933093	1.6110581506196378	5.0
2641_txt-base_human-speaker_A_B_tsv	154.0	2897.0	367.0	0.12668277528477737	0.5478080773213669	0.33064516129032256	1.6943634872254887	1.7681159420289856	7.0
2642_txt-base_human-speaker_A_B_tsv	78.0	2542.0	321.0	0.12627852084972463	0.543273013375295	0.34577114427860695	1.649397789932917	1.7655709342560553	7.0
2657_txt-base_human-speaker_A_B_tsv	97.0	2117.0	255.0	0.1204534718941899	0.49031648559282004	0.3	1.4646273312382354	1.57736240913811	6.0
