Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	a lot of them	5	A	28, 32
3	3	a lot of	13	A	28, 32, 40
2	3	. so that	19	A	38, 56
2	3	. yeah .	17	A	42, 58
2	3	he gets home	3	A	70, 72
2	3	how to play	3	A	28, 30
2	3	so we go	5	A	34, 38
2	3	so we just	13	A	56, 68
2	3	writing too so	7	A	40, 46
4	2	a lot	29	A	28, 32, 40, 56
4	2	and my	31	A	10, 28, 36, 40
4	2	so that	21	A	36, 38, 44, 56
4	2	yeah .	37	A	22, 42, 50, 58
4	2	yes .	51	A	12, 14, 58, 62
3	2	. i	59	A	10, 12, 68
3	2	. so	27	A	30, 38, 56
3	2	and and	35	A	34, 38, 68
3	2	and i	35	A	6, 38, 40
3	2	my daughter	31	A	10, 38, 40
3	2	of my	23	A	6, 8, 28
2	2	. and	65	A	4, 68
2	2	. my	5	A	10, 14
2	2	and a	25	A	4, 28
2	2	and it's	3	A	28, 30
2	2	and she	19	A	28, 46
2	2	have to	41	A	30, 70
2	2	it .	27	A	30, 56
2	2	kind of	19	A	38, 56
2	2	know .	57	A	12, 68
2	2	my husband	19	A	36, 54
2	2	my kids	19	A	10, 28
2	2	my son	5	A	10, 14
2	2	of the	25	A	10, 34
2	2	right .	35	A	18, 52
2	2	that and	11	A	36, 46
2	2	to play	3	A	28, 30
2	2	too .	31	A	14, 44
16	1	and	69	A	4, 6, 10, 14, 28, 30, 32, 34, 36, 38, 40, 46, 54, 66, 68, 72
12	1	so	41	A	30, 32, 34, 36, 38, 40, 44, 46, 56, 64, 68, 70
10	1	my	49	A	6, 8, 10, 14, 28, 36, 38, 40, 46, 54
10	1	of	51	A	6, 8, 10, 28, 30, 32, 34, 38, 40, 56
9	1	that	47	A	10, 30, 32, 34, 36, 38, 44, 46, 56
9	1	the	61	A	8, 10, 12, 28, 34, 46, 64, 66, 68
9	1	to	61	A	10, 28, 30, 32, 40, 54, 66, 68, 70
8	1	i	65	A	4, 6, 10, 12, 38, 40, 46, 68
7	1	a	53	A	4, 10, 28, 30, 32, 40, 56
7	1	have	73	A	0, 4, 26, 30, 34, 70, 72
7	1	we	45	A	24, 32, 34, 38, 54, 56, 68
6	1	just	61	A	10, 38, 56, 64, 68, 70
5	1	too	59	A	14, 40, 44, 46, 72
5	1	with	27	A	28, 30, 36, 46, 54
4	1	daughter	37	A	4, 10, 38, 40
4	1	go	7	A	32, 34, 36, 38
4	1	he	19	A	54, 56, 70, 72
4	1	in	25	A	4, 10, 14, 28
4	1	it	43	A	28, 30, 56, 70
4	1	know	57	A	12, 30, 54, 68
4	1	play	23	A	10, 28, 30, 32
4	1	son	33	A	4, 10, 14, 36
4	1	you	71	A	0, 26, 68, 70
3	1	both	21	A	14, 30, 34
3	1	gone	7	A	60, 64, 66
3	1	he's	7	A	60, 64, 66
3	1	right	49	A	18, 52, 66
3	1	she	19	A	28, 40, 46
3	1	them	23	A	10, 28, 32
3	1	time	39	A	6, 10, 44
2	1	are	55	A	10, 64
2	1	camping	3	A	36, 38
2	1	carpooling	63	A	6, 68
2	1	do	69	A	0, 68
2	1	for	37	A	10, 46
2	1	game	7	A	24, 30
2	1	gives	3	A	44, 46
2	1	handle	3	A	68, 70
2	1	has	45	A	10, 54
2	1	if	35	A	30, 64
2	1	is	5	A	10, 14
2	1	it's	3	A	28, 30
2	1	like	15	A	32, 46
2	1	me	37	A	10, 46
2	1	oh	15	A	2, 16
2	1	on	15	A	46, 60
2	1	one	25	A	4, 28
2	1	played	19	A	10, 28
2	1	real	27	A	38, 64
2	1	scouts	23	A	14, 36
2	1	that's	63	A	4, 66
2	1	they	21	A	10, 30
2	1	together	5	A	40, 44
2	1	um	13	A	28, 40
2	1	us	11	A	44, 54
2	1	well	11	A	28, 38

